"","plot","flowers","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvi.threshold","gndvi.threshold","gdvi2.threshold","ndvi.avg.threshold","gndvi.avg.threshold","gdvi2.avg.threshold","ndvi.avg.threshold.noflowers","gndvi.avg.threshold.noflowers","gdvi2.avg.threshold.noflowers"
"103",103,0,0.46661278156276,0.494990605136675,0.757768125817875,2513.16155358987,2353.98968727974,7086.29777052343,4648.69154585855,0.512729167938232,0.523370921611786,0.811992645263672,0.710328567935073,0.628560838999448,0.936607380322802,0.708777844002753,0.627192467938062,0.934967011720885
"104",104,1,0.767397258328275,0.66117316863127,0.958432747210465,2121.09707898628,3439.10433608294,17137.1751761805,11233.8206316333,0.751511603593826,0.630817487835884,0.960539579391479,0.798185974630928,0.681707041342316,0.972967036547915,0.797968133615507,0.681292719788397,0.972750633354576
"105",105,1,0.739177763008748,0.664141108759745,0.94725428844702,2147.28885506627,3014.56453244272,15422.9238858376,10153.8520834512,0.678293108940125,0.628270983695984,0.929116785526276,0.78786939781175,0.682625486924472,0.968661750841752,0.78742379863141,0.682073201545493,0.968189064505421
"106",106,1,0.767347823953052,0.705080763524596,0.961383332686496,2299.43775238318,3015.53089949014,17554.989151427,11417.470132865,0.693724870681763,0.668978714942932,0.936657983064652,0.788776694200096,0.707986325231343,0.96901957279058,0.788285527982045,0.70789409820531,0.968647665647442
"107",107,0,0.44876779827717,0.493113602176,0.739336970092819,2659.69219380992,2390.40264138331,7148.37486785462,4716.97564138544,0.508411264419556,0.535415983200073,0.8079754114151,0.720547591994522,0.641481246466928,0.943660823470455,0.719450705876717,0.640134312796958,0.942682811339421
"108",108,1,0.652846629679965,0.590220706468024,0.893528436964193,2821.14367015196,3512.39130104415,13659.4192415796,9280.72265428051,0.627243250608444,0.571183484792709,0.900284090638161,0.758004470626325,0.667631476695049,0.958219073343478,0.757265034322151,0.66694426205928,0.957589669890098
"109",109,1,0.843744062559779,0.749366188030542,0.983760944729336,1498.54114963357,2607.06194863671,18371.3360697143,11760.7290246239,0.714355268478394,0.626010916233063,0.945975807905197,0.848049595382527,0.752703967595723,0.985034552402765,0.847933837427236,0.752594472325702,0.984954729335952
"110",110,1,0.808173437073484,0.701573755098485,0.974701696524497,1385.56580824541,2418.71417591622,13897.017793713,10132.3857296062,0.805295279622078,0.68980276286602,0.977003419399261,0.81642199304923,0.708012804652277,0.977479756005067,0.81623585759898,0.70786679896937,0.977325516015764
"111",111,0,0.833917723972601,0.740115083525383,0.97520345711769,1275.89240995126,2305.15797558579,16617.4250183812,10822.2012033751,0.52882600069046,0.523187870979309,0.826512150764465,0.857487650762793,0.756404277491296,0.986294974944638,0.857349854744853,0.75622131042303,0.986152210613881
"112",112,0,0.79360235302354,0.667234253115999,0.966775096924729,1417.58279489033,2619.04518937447,13507.2529037324,10387.2937136731,0.795746266841888,0.655742406845093,0.97445547580719,0.818377375069414,0.682635885345785,0.977566723087514,0.81804272013876,0.682286662881982,0.977353791424407
"113",113,0,0.741134046437433,0.666086460195465,0.948753141332418,1679.65826638173,2309.92925570967,11842.5193691693,8129.25867775069,NA,NA,NA,0.781272068388862,0.68704391945198,0.965601557794067,0.780621715314289,0.686553577848746,0.965045099806713
"114",114,0,0.845583642608851,0.749290913169507,0.985476380492238,1612.4746814373,2815.0084213396,19483.0034979192,11834.8849611379,0.703592782318592,0.617607797086239,0.941234558820724,0.846407073147166,0.749866552929737,0.985736831719619,0.846397415385582,0.749831868100538,0.98572136490942
"115",115,0,0.834002139715747,0.718647799843757,0.982989918865306,1684.07976419979,3102.74540719403,19040.1831643249,11162.1460655737,0.786911131441593,0.66698325574398,0.971957713365555,0.834653498597512,0.719445505762755,0.98314024782279,0.83461726974926,0.719399197951759,0.983130314417516
"116",116,0,0.773530068051642,0.643161824288076,0.961488610966734,1936.94817522384,3426.13190927454,16000.5695736107,10159.0415888847,0.702197104692459,0.582089745998383,0.940601623058319,0.799185346758579,0.669774339306917,0.972637835870364,0.798948450470621,0.66923807339211,0.972393778442944
"117",117,1,0.793235921299594,0.679687635823805,0.968516076151718,1593.35215153164,2745.96696343922,15037.2058756697,9615.82863225998,0.825822538137436,0.69935759305954,0.98196308016777,0.812355358590345,0.697083935046893,0.976310898810031,0.81205929614034,0.696838040810914,0.976065295540441
"118",118,1,0.782429970163423,0.637490772890585,0.967495526016394,1862.04886697168,3446.12669787483,15595.1934257955,10636.8032689971,NA,NA,NA,0.793861778565395,0.65603996538007,0.971345165108992,0.793611308395132,0.655456514297036,0.971156482014621
"119",119,0,0.621210245648427,0.575535244138036,0.888344197467445,2150.87333549976,2521.12144138859,9492.53516793044,6317.67167118151,0.681832253932953,0.61053304374218,0.930895611643791,0.728215868178163,0.64341366504019,0.945144740601773,0.726878919238345,0.642407683960723,0.943858357672354
"120",120,1,0.667821915922071,0.625444316896145,0.908315948127778,2633.9698292289,3028.4573995729,13759.6340093961,8811.56810022666,0.596170604228973,0.569825857877731,0.87968435883522,0.76021068593778,0.681209985892567,0.958262802427119,0.759377129464507,0.680528941516465,0.957469627557992
"121",121,0,0.590394019155957,0.552396294544728,0.859862463651284,2703.23390829842,3078.58584996802,10901.0319146554,7229.76044072333,0.676393747329712,0.599232017993927,0.928150653839111,0.730015297315111,0.641975389734756,0.945679227997444,0.72889178923912,0.640809798643396,0.944476027949193
"122",122,0,0.685838661408966,0.605412778464409,0.916070059265554,2281.74212230975,3151.22128245983,13427.3277926388,9039.27370532234,0.866310179233551,0.794145703315735,0.989789724349976,0.760934706888936,0.660200019837027,0.959999074580001,0.760337633875299,0.659523838731807,0.95945043482351
"123",123,1,0.753679421088448,0.638816455468653,0.955906963889401,2028.72689023548,3350.894798706,15455.1191878076,10355.8007625026,0.726052969694138,0.607186570763588,0.950859844684601,0.779468340198002,0.661548376097326,0.96707553812798,0.779075497169714,0.660857038446579,0.966769646436155
"124",124,1,0.717601790398529,0.647000486878914,0.938438612044878,2014.63804474598,2736.85069371355,13283.6245190967,8484.8403959376,0.658831864595413,0.600301563739777,0.918834805488586,0.773128856975369,0.68136417452469,0.962174970471323,0.772291607531878,0.680704686573706,0.961394572769271
"125",125,0,0.488293665021689,0.513406477570394,0.769055408606625,2887.95346202686,2756.66477230024,8947.8975294513,5939.09865972339,0.553674876689911,0.545813202857971,0.847533404827118,0.741368838897556,0.656059857950091,0.951405635602488,0.740248491416908,0.655055959748819,0.950523735286355
"126",126,1,0.81288812689495,0.72441843860776,0.978472223142947,2091.33821609999,3260.17222442922,20403.1696242134,12626.5472683754,0.758411588668823,0.663131101131439,0.962947316169739,0.813261063833616,0.724583633914009,0.978558439372865,0.813243444584673,0.724575379925424,0.978546613449988
"127",127,1,0.739177192593496,0.659250049555266,0.952461919038118,1672.43585839597,2339.60110739805,11589.3643561494,8168.80240448364,0.726528406143188,0.647332698106766,0.951050817966461,0.760356818389333,0.666208054162594,0.960121931249613,0.759750931414159,0.665877138015943,0.959680244868815
"128",128,1,0.761586916825128,0.680620254390478,0.955843200028745,2053.04350222204,2921.28534896592,15439.5588533262,10718.2904143484,0.714371159672737,0.64281177520752,0.945982649922371,0.798348589751934,0.701225019214444,0.971391293096926,0.797770568847242,0.700851911325,0.970959246610328
"129",129,1,0.706992260888792,0.695225054502549,0.927547579759896,2332.06918386142,2201.43824824968,12703.4675235929,9378.90493001071,0.621663451194763,0.669288158416748,0.896760120987892,0.785580179158677,0.705220175969082,0.967338828513813,0.785030473297206,0.705033429331962,0.966817018834968
"130",130,0,0.783440539867492,0.681920523712648,0.968873823275725,1621.16486545815,2568.33756671352,13637.9090043345,9626.67101500676,0.745354610681534,0.652884745597839,0.958314415812492,0.788975979406976,0.684822252787902,0.971009665057981,0.788879443265172,0.684746136963936,0.970933427555032
"131",131,1,0.791834774973838,0.700239784922942,0.971266575453345,1517.2883699499,2364.54779013064,13630.5975028112,9225.18215374346,0.797716072201729,0.696404841542244,0.974993872642517,0.797202237690109,0.702646411963704,0.972705515303885,0.796947308787529,0.70254293918419,0.972589456242622
"132",132,0,0.747221533697158,0.64632317252497,0.956166321575627,1610.61044678714,2476.87056433604,11802.744166677,7846.15310866264,0.746982598304748,0.642309775948524,0.958909806609154,0.763415363118505,0.661664986354999,0.961130436964333,0.762889705334685,0.661120048711999,0.960730589104307
"133",133,0,0.691969277818486,0.628652991130559,0.910776478225929,2219.50024321816,2877.59073074623,13722.0229623946,8510.42817819578,0.565041780471802,0.526306569576263,0.856596231460571,0.801268155456108,0.711848620965284,0.972305762007939,0.800900868033897,0.711483041709924,0.971874214223801
"134",134,1,0.568703501016181,0.517894220844929,0.848675714168317,2816.62751596692,3258.23792718984,10288.9360000074,6720.63725492123,0.581189432740212,0.522054207324982,0.868885624408722,0.723751175029574,0.634319102198263,0.94261400554957,0.722336228365166,0.632796559867574,0.941210124361794
"135",135,1,0.759379024468281,0.656373801220661,0.957139649381698,1855.38403616159,2898.36757018129,14386.8349821684,8974.09275999857,0.75,0.635266304016113,0.959999978542328,0.785945136756712,0.680174510014101,0.968256744701132,0.785562348744961,0.67964116093563,0.967915467105952
"136",136,0,0.805894663863582,0.709105291094497,0.975836648307153,1654.54363956082,2669.27072692594,15820.9575977276,10016.3668974698,0.771231806278229,0.674492871761322,0.967134976387024,0.808104930606548,0.710674502467951,0.976538251596072,0.808049138175436,0.710599466543922,0.976505707632299
"137",137,0,0.662190371156454,0.601266024533611,0.90960176720229,2342.43119956261,2948.29328870177,12248.5870034323,8158.74195842138,0.607551753520966,0.559382498264313,0.887507498264313,0.739614357328137,0.651655848482744,0.951590242580276,0.738832804534192,0.650941969476958,0.950819560109156
"138",138,1,0.731759729968407,0.626548374905127,0.948268399269749,2095.28001783854,3200.13988240238,14149.9698085866,9185.97677095211,0.72286950647831,0.615581071376801,0.9495570987463,0.760634371237645,0.65647408802441,0.960308125548315,0.760118828939191,0.655865729059259,0.959839815513448
"139",139,0,0.57023138340233,0.554253665517068,0.851490978729098,3612.87367564541,3775.26951280867,13197.7996975097,9158.11822938852,NA,NA,NA,0.727526205848521,0.649748587996268,0.944208132002356,0.726331308066997,0.648779860419285,0.942941481427386
"140",140,1,0.763721891577461,0.676827143464419,0.954700733958368,1756.25446678676,2744.4117466598,15282.3517559323,9672.64350745012,0.690889835357666,0.616897463798523,0.935323059558868,0.814510669762618,0.711045354739399,0.975846757413596,0.814128839442948,0.710538097653898,0.975361806128518
"141",141,0,0.757352356097532,0.677786955479562,0.952228984196168,1827.76749647562,2670.72348497097,14550.1412925098,9083.37492302129,0.668077051639557,0.603486388921738,0.923825770616531,0.796109102620618,0.703169708202205,0.971037930407939,0.795653210374993,0.702785595759058,0.970659778476845
"142",142,1,0.735100186941981,0.643783692439859,0.948135513288983,2302.63813680519,3336.58533538718,15453.3635725357,9961.84726481454,0.728065061569214,0.634114024043083,0.951670041680336,0.765169402559749,0.668106269037768,0.961896555124298,0.764635453049089,0.667644676207588,0.961504253459951
"143",143,1,0.726929587686362,0.675445492437681,0.947218854296793,2212.57391534232,2776.18605508901,14614.8980255404,9074.26773382887,0.733816742897034,0.678223031759262,0.953945949673653,0.75194386334616,0.69083756839222,0.957576607993343,0.751446439706852,0.690500441841572,0.957163841639666
"144",144,1,0.684418837477988,0.630184372631512,0.921173382572316,2593.43456271914,3241.91371055984,14802.8885545357,9569.6727649156,0.629957377910614,0.584730863571167,0.90197092294693,0.751968672447236,0.674574840569609,0.956292253537104,0.751171759585453,0.673869820195715,0.955608450874432
"145",145,0,0.615801429812102,0.544781968592132,0.87077277294108,2660.60048534579,3369.2808401708,11802.1229655759,8787.05223451088,0.8607337474823,0.798718273639679,0.988858938217163,0.739761348152942,0.646678251262323,0.950275756832434,0.738602689719096,0.64533769315005,0.949225319170319
"146",146,1,0.803739207641532,0.726769499063821,0.966991813245921,2119.67120266923,3012.89049162851,19004.0900293913,12728.8830513198,0.338497770726681,0.442687468975782,0.607399247586727,0.832338536185639,0.738431515958912,0.981297206311374,0.832164995770029,0.738264678327571,0.981147027268913
"147",147,1,0.811265422545367,0.679041006071014,0.977410442597015,1499.6105437688,2807.87186023619,14757.3167099654,10783.5402189746,0.779552757740021,0.648455798625946,0.969772398471832,0.812952265343812,0.681288942799632,0.977932827530445,0.812880684167955,0.68116038990248,0.977899886547685
"148",148,1,0.768788946931255,0.671205784434221,0.961212757878326,1573.56307859655,2441.05515405107,12776.1377843868,9412.42642513418,0.757777005434036,0.657868698239326,0.96273048222065,0.79046388394776,0.685753507369412,0.969578049927353,0.790033601293412,0.685376663062394,0.969262132181892
"149",149,1,0.694541503687593,0.622549564326769,0.925078902417376,1817.13199679415,2416.60236547459,10823.5087286411,7876.60679460762,0.704757252335548,0.620996859669685,0.941759014129639,0.763485553331671,0.659579858925799,0.960131745805945,0.7627092334681,0.658873125026892,0.959432756715289
"150",150,1,0.794110867457878,0.667624546221285,0.970615802994689,1796.05018284533,3191.15781042986,16142.2606854612,11017.819508955,0.773457244038582,0.6430554240942,0.967888608574867,0.805667931205042,0.681128614908012,0.974859953579105,0.805439608652593,0.68081094706011,0.974699091459915
"151",151,1,0.822344443688489,0.702248622077297,0.979669176639667,1767.69897336196,3228.88657040413,18683.8814030422,11450.5716861126,0.80363392829895,0.674916639924049,0.976571261882782,0.824807064268477,0.706069277307877,0.980362061629372,0.824714328393841,0.705915755096135,0.980313466604497
"152",152,1,0.768835944288703,0.661083967352964,0.96004252376997,1883.5681295913,3060.31942995054,15554.2125463653,9159.40907646065,0.680175080895424,0.592793837189674,0.930066108703613,0.797152205617698,0.685267693892484,0.970652731559819,0.796662503759669,0.684692334926531,0.97028559223155
"153",153,1,0.776093375223796,0.672976949097894,0.958366106323182,2473.97074435629,3768.44655332502,18744.5274734308,11627.7002850103,0.585980212688446,0.529217725992203,0.87240147292614,0.812902390857479,0.703494763372829,0.975827159633664,0.812637527514312,0.703104181739284,0.975599989317405
"154",154,1,0.768719461843911,0.64297474514113,0.96236608664678,1864.76633195541,3191.32461064673,14835.8418575521,9892.44298320243,0.763779544830322,0.631014078855515,0.964758396148682,0.786630203215946,0.656773031780027,0.969262767494408,0.786358363124223,0.65627112856933,0.969019824982661
"155",155,1,0.710380950928006,0.647782528830996,0.934264390586614,1955.04712470562,2544.1314600115,12407.2427816456,7850.7137697431,0.652897328138351,0.598086655139923,0.915527999401093,0.769265285919938,0.683699345501903,0.961915731392776,0.768512658952136,0.683122280786651,0.961312251564548
"156",156,0,0.63503137064212,0.583331958531841,0.887039556062371,2406.22509627416,2909.55793949619,11534.3965858553,7151.28633695661,0.590616953372955,0.545211827754974,0.875748109817505,0.750616311715973,0.666563992237039,0.955527927082694,0.749914250044065,0.665875233592003,0.954715959354051
"157",157,0,0.585929867760445,0.546783156763686,0.852069372790169,2336.98985379525,2745.31407405119,9990.33667310306,6329.01500438309,0.543709966540337,0.52061665058136,0.839306038618088,0.749864365357857,0.651486093458215,0.955110551102365,0.749076474049152,0.650630793152164,0.954233927781428
"158",158,0,0.673699998426802,0.590563986172684,0.914348538378064,2242.34785714701,3076.08333332918,12452.0293538079,8250.07568111082,0.81760754108429,0.706885252594948,0.980061491131783,0.764982992570186,0.658625671461714,0.959697023444358,0.764137914479412,0.657961591830204,0.958783263276015
"159",159,1,0.729899176035337,0.647537286950477,0.948127456317029,2172.92360363558,3024.92408734041,14278.2493004525,9251.33063931691,0.720743894577026,0.633787155151367,0.948676943778992,0.757161126466541,0.670358183773342,0.95921439844365,0.756582482130539,0.669855672594307,0.958753900288984
"160",160,1,0.717136094541519,0.645191308992008,0.941523007618477,2225.38099167133,2982.51740768769,14039.0943204583,8974.06470805238,0.676512956619263,0.611640393733978,0.928211554884911,0.755827098292116,0.668762119281141,0.957820803131047,0.755083774220609,0.668177292775388,0.957167958443372
"161",161,0,0.654205394733292,0.629986330070158,0.902124426381078,2530.28588623487,2793.53500322382,12665.7531773528,7840.33404997666,NA,NA,NA,0.750750296937475,0.676429674566537,0.954911007225399,0.749876748072336,0.675807947293912,0.953999340274374
"162",162,0,0.643594654226053,0.608974157450273,0.897820066334401,2789.44472172248,3179.47092450363,13323.4947768557,8357.88587431758,NA,NA,NA,0.745746928872621,0.666216623731665,0.952667090750533,0.744749833114995,0.665408629006687,0.951570678975411
"163",163,1,0.751509605802077,0.672066943257378,0.950352779058732,2020.74479155587,2805.0317588788,14310.8128948558,9292.56507951165,0.723780751228333,0.640353858470917,0.949931681156158,0.791289274716001,0.696835643723457,0.970509907401351,0.790949255531913,0.69653511028933,0.970203139608433
"164",164,0,0.408290408189772,0.454731562434816,0.68630851995905,3262.54268257384,2890.66033595304,7684.51233157977,6200.66988321327,NA,NA,NA,0.723274967356308,0.637057472811262,0.943422068399069,0.722193249021146,0.636177305809476,0.942309871604147
"165",165,1,0.744544453687327,0.635286404437013,0.952396676610621,1754.8532677432,2747.77892821418,12525.1555608006,9315.23772595643,0.739689335227013,0.623899719119072,0.956201979517937,0.772700855362446,0.655901655271567,0.96469810498199,0.772339031367256,0.65541316664345,0.964353125076915
"166",166,0,0.489001561034663,0.506768498528319,0.778628791752424,2509.91540100431,2394.26083862126,7370.2570860117,5921.96683254628,0.46632527410984,0.496051850914955,0.766063040494919,0.735107887798632,0.641102725162688,0.947282738807824,0.733784422811709,0.640171597139691,0.945756946421142
"167",167,0,0.760478010938252,0.673106249123356,0.957175959086839,1783.35540710072,2623.25836639962,13854.5480785531,9599.84732556747,0.733588129281998,0.6410131752491,0.953856751322746,0.788303760725427,0.692096381781301,0.969794585328513,0.788016188223768,0.691725391840683,0.969529744535634
"168",168,1,0.735393707211511,0.671953996235811,0.945146696724906,2808.52847315483,3555.60527093223,17996.4744141944,12658.3282859062,0.621496248245239,0.625337791442871,0.89664526283741,0.784659425158372,0.680325984939472,0.967385177491464,0.784198653893366,0.679989741282967,0.966961629660663
"169",169,1,0.645030894074976,0.561213666761636,0.901074259069501,2705.196534265,3580.40561129474,12801.4841386794,8195.62373151251,0.64224226474762,0.557547932863235,0.909385567903519,0.737149640167999,0.645035555369924,0.949242562792937,0.73613838690869,0.644165110568478,0.948157162318256
"170",170,0,0.776246338351809,0.644568356484124,0.965356166307134,2014.81321049429,3555.09074337175,16808.5255029331,10568.6868742465,0.823108899593353,0.687973892688751,0.981347048282623,0.789876052108313,0.66164962259938,0.97080574026414,0.789660380317414,0.661215157259142,0.970662662991597
"171",171,0,0.784366081411266,0.650672082619443,0.968086357600495,1786.88601984395,3233.49036210092,15503.6532572834,10269.6665928713,0.732631868124008,0.598700943589211,0.953482514619827,0.794831316935485,0.669277093736833,0.97184624957163,0.794623145823938,0.668740329440994,0.9716579593478
"172",172,1,0.708812035024316,0.621959359200957,0.932513541598151,1999.87351170473,2846.60257657345,12646.5028559434,8475.37740254483,0.722556427121162,0.618605360388756,0.949428078532219,0.768990193202654,0.662506792510483,0.962246719424349,0.768388600564165,0.661693255915617,0.961720115527559
"173",173,0,0.407200112223748,0.457340526329145,0.693038371042597,2855.89056684693,2525.56950700101,6810.68926477795,4596.87954175308,0.80270391702652,0.706038355827332,0.976327359676361,0.726301087487129,0.639117700488944,0.94111529320621,0.725107066333294,0.638318581968291,0.93959945283438
"174",174,1,0.671725437883806,0.598798091325439,0.911830136983087,2292.01039055475,3067.3981440712,12920.9362517615,8426.05423278049,0.594333052635193,0.540954381227493,0.87839064002037,0.764416939043704,0.668820585299315,0.95958161549021,0.763554376530041,0.667957734390652,0.958759145227516
"175",175,0,0.454529519035898,0.469424130529907,0.744620289683039,2740.403103932,2669.66816284214,7513.48119331809,4716.91310779002,0.544100204110146,0.519817036390305,0.839631667733192,0.708736573975041,0.633724205454922,0.935838401100061,0.707305704710776,0.632064766696587,0.934358140667344
"176",176,1,0.557213855139813,0.530963226946225,0.832916827437248,2771.34897608925,3100.42729751773,10489.4414477284,6915.05611142201,0.535120582580566,0.515676593780518,0.831995809078216,0.732584491269812,0.64382784780392,0.947522062365688,0.731489591579001,0.642698224435073,0.946392081384049
"177",177,1,0.694108041779529,0.59869962480778,0.93299587603985,2301.51648089759,3256.94625385031,13139.6628539934,8817.83891427026,0.660182803869247,0.566463798284531,0.919582486152649,0.733641608508272,0.643903744952384,0.948858994078761,0.732724440998292,0.642961349552379,0.94805422270225
"178",178,0,0.628671102639689,0.568707480523965,0.877318476171151,2346.53408560613,3105.84016595015,12159.3723975272,8427.45738981643,0.61858394742012,0.557511967420578,0.894782799482346,0.769228832326417,0.651021562407132,0.961758546369641,0.76845327398316,0.650166023477275,0.961077489310379
"179",179,0,0.68772742201566,0.637577735984679,0.923160718414084,2351.04139969211,2923.36938770675,13592.4465182334,8783.05341181697,NA,NA,NA,0.760676599312218,0.67080275344358,0.958457264670483,0.759838109946848,0.670237613342157,0.957593716210514
"180",180,0,0.660860660136464,0.607342277121087,0.915818147284,2530.81208053691,3069.51994356315,12687.2543090299,8198.46350695347,0.538568708896637,0.525723013877869,0.834953852295876,0.724975107589808,0.641142498344926,0.943316556420286,0.723570081732,0.640177485098913,0.941925564298266
"181",181,1,0.702437893475409,0.63467065140945,0.931901362012196,1954.21901672754,2605.56314991947,11899.1385511787,8238.40091200286,0.646822318434715,0.600080206990242,0.912058427929878,0.760764496885454,0.665360799387442,0.95857665123382,0.759840916992522,0.664669654724667,0.957896491711174
"182",182,0,0.733477117995818,0.636092361276798,0.944951488325262,1850.18455969057,2776.61803240811,12839.0955559269,9571.29228160204,0.724192678928375,0.622032821178436,0.950101631879807,0.778565956060337,0.66695518160667,0.965865840221399,0.778010271753631,0.666384027346509,0.965378773136519
"183",183,0,0.43774529199619,0.465210169596553,0.703241708033122,3642.23259461449,3350.18310981791,9217.55204514155,7124.91923340905,0.748029401898384,0.627050539851189,0.959289988875389,0.733066265241707,0.630336868841444,0.948666022009335,0.732062305830437,0.629321765054492,0.947645344755106
"184",184,0,0.485167640411071,0.480861289198275,0.744316339854863,3002.10015167194,3050.37989591212,8939.38239512605,7278.18971928187,NA,NA,NA,0.758204301061806,0.656183448587563,0.954939201958365,0.757009697403243,0.654951987848969,0.953804497765687
"185",185,0,0.79897403189697,0.682933432479886,0.972948048116407,1477.25182978373,2555.53477479384,13736.0960527071,9397.27231731309,0.788918942213058,0.664121955633163,0.972537815570831,0.804813563129515,0.689986296752486,0.97466180670248,0.804607241180675,0.6897250829461,0.974549997765551
"186",186,0,0.786569539783034,0.684834503837349,0.9641820415167,1492.40225931836,2545.7859382962,14407.6286092731,9289.97063990322,0.677482736110687,0.609686273336411,0.92870554625988,0.820401348177049,0.704338340822309,0.97682777448467,0.819942009216066,0.703796284841198,0.976406051045679
"187",187,0,0.832158107598232,0.732547576860106,0.981936162638869,1572.19222257656,2726.65628339053,17882.8983812241,10589.1141335548,0.728707494735718,0.620781061649323,0.951926708221436,0.834931671699438,0.735710995928039,0.982762832653235,0.834863271386778,0.735560654845953,0.982721165804802
"188",188,1,0.72975530339297,0.619817702305707,0.945172625708011,2069.43182766647,3189.50148612353,13983.1892129748,9045.22850089675,0.687688618898392,0.581632673740387,0.933780610561371,0.769365227937081,0.660074221845272,0.962940666155083,0.768877878104885,0.659382485978406,0.962446524378196
"189",189,0,0.659060441661529,0.572991569946003,0.906066646320679,2255.11629021934,3106.25844183223,11878.1710491695,7977.03108811528,0.633944183588028,0.550233817100525,0.904416698217392,0.747188007554607,0.64830657461591,0.953441461908488,0.746249531340847,0.647307210342625,0.952624055301926
"190",190,0,0.530045784371645,0.505311438078467,0.800449936710705,3136.97460615898,3355.85272056219,10396.2289507347,7164.09202762447,NA,NA,NA,0.735333244767102,0.630796714238408,0.949372713626988,0.734459226522442,0.629737256835914,0.948386421100936
"191",191,1,0.651219557999999,0.582130613758549,0.903571744310996,2729.77173416193,3488.79401028988,13039.3790267752,8789.54998532042,0.594336628913879,0.529877334833145,0.878393143415451,0.742631940115605,0.654488532932195,0.951430112761823,0.741682401148454,0.653561075486002,0.950483291797955
"192",192,0,0.703716940272012,0.609654341951861,0.93296057126433,2363.6099504567,3358.8029700378,14073.6761195984,9435.73959766613,0.71318491101265,0.605774760246277,0.9454718708992,0.751823427278126,0.650691676070268,0.956368667563185,0.751081818181711,0.649806677291026,0.95573391324647
"193",193,1,0.687464715756635,0.651972053689733,0.922924977343528,2902.7198048108,3282.54931728527,15502.7772265631,9325.97030262842,0.521246708929539,0.522854164242744,0.819764190912247,0.75501246326256,0.689031707954554,0.957703863268835,0.754375187712224,0.688561915974283,0.957040965456142
"194",194,1,0.695580415463491,0.597835208428664,0.9300605846564,2407.06532196319,3450.79692071654,13906.9362287675,9311.34273807617,NA,NA,NA,0.751012107917223,0.645966532436194,0.95529483993085,0.750054877442311,0.645028462915326,0.954549129730322
"195",195,1,0.757444593004259,0.653143330989724,0.956024458524406,2005.35061132369,3183.15885832532,15490.5764590437,10265.5964850073,0.736775636672974,0.62189769744873,0.955091163516045,0.783191042586309,0.675585232978922,0.968495236459149,0.782804005282787,0.675117485260524,0.968262660433623
"196",196,1,0.748031744626626,0.650875009137841,0.951810808073222,2069.00421620767,3197.92632285908,15418.0275052808,10284.4472228108,0.719894170761108,0.625938147306442,0.948322474956512,0.780301820298133,0.668487003357484,0.96726833845658,0.779916145551892,0.668137648081303,0.967002206909966
"197",197,0,0.679790352668286,0.638762867616271,0.919474623876147,2227.33926206719,2683.50899955227,12712.0351884953,8680.03943832918,0.714809149503708,0.65204706788063,0.946170464158058,0.748512919919238,0.670940654912018,0.955248855861623,0.747675730195142,0.670161243037801,0.954579107672131
"198",198,1,0.691294565688719,0.635587294768206,0.924278489471295,2158.07905772527,2745.96947821087,12866.7963389643,8394.04438010592,0.714460951089859,0.639304822683334,0.94602118730545,0.751581160585486,0.66757328322359,0.957106956810519,0.751080646083941,0.667040884990311,0.956596956262843
"199",199,1,0.714260087190199,0.64256005240911,0.934222702498937,2157.1150860149,2829.72703374301,12993.0788548946,9194.37275733437,0.536819744110107,0.52977834045887,0.833457505702973,0.771345781754422,0.678008560484071,0.962861114135721,0.770757872413539,0.677477086270832,0.962327548052572
"200",200,1,0.702909152105751,0.638749317359627,0.931766373299828,1790.42639842404,2358.16200452018,11014.9963092875,8197.63777070167,0.688417983055115,0.625372284650803,0.934132558107376,0.756295680826495,0.668284008794752,0.957772256747728,0.755469374264012,0.66775914066864,0.957109125445203
"201",201,0,0.795356101412712,0.690183020634894,0.971729737158972,1630.48540430942,2709.57977584097,14976.7754831138,10724.2252187089,0.803762483596802,0.690889430046081,0.976604890823364,0.80430907870925,0.696325946066988,0.974777348259669,0.80406520555884,0.696106122326334,0.974635499736256
"202",202,0,0.75519039869797,0.643626924331455,0.959833449773009,1912.24807817475,2997.09352301832,13897.3953286605,10143.652940829,0.708449125289917,0.608059614896774,0.943403750658035,0.763641307905864,0.652916581547581,0.961977835427696,0.763245804396079,0.652299048144376,0.961714597006161
"203",203,1,0.702147141212639,0.6414284322031,0.936276202568178,1883.92887142248,2368.99297623934,10934.5576854389,7977.97012927349,0.605441649258137,0.581588326394558,0.886081567406654,0.736743207213946,0.65418290373606,0.950737122160068,0.735909345247809,0.653848163354893,0.950105755370556
"204",204,1,0.766704653888135,0.668307684896634,0.961136173739961,1800.78714947789,2783.83987783341,14277.9309204454,9755.21309168101,0.813854873180389,0.701338917016983,0.979156136512756,0.785673405633472,0.67970122026683,0.968722567571456,0.785360345752364,0.679321920601351,0.968492819841731
"205",205,1,0.722943570503574,0.650043101680891,0.942129608445078,2117.16747549377,2847.10583148449,13752.5118638502,8973.2805699544,0.683036744594574,0.608324199914932,0.931493446230888,0.764214283972574,0.681124883551105,0.960882436475228,0.763645921441173,0.680565800754765,0.96040533810259
