"","X","plot","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvi.threshold","gndvi.threshold","gdvi2.threshold","ndvi.avg.threshold","gndvi.avg.threshold","gdvi2.avg.threshold","ndvi.avg.threshold.noflowers","gndvi.avg.threshold.noflowers","gdvi2.avg.threshold.noflowers"
"102",102,102,0.726240655802455,0.622403795075376,0.94254600414352,2222.98745726688,3367.3412433938,14800.5064022391,9871.45752341058,0.546929657459259,0.516167318820953,0.84198822081089,0.755746892467141,0.644564431765959,0.957996111556839,0.757483889769821,0.645958795989912,0.958792258569525
"103",103,103,0.46661278156276,0.494990605136675,0.757768125817875,2513.16155358987,2353.98968727974,7086.29777052343,4648.69154585855,0.551351308822632,0.546399664878845,0.845638465881348,0.670036802689234,0.598353413938303,0.918302569682138,0.675936014621289,0.601440142004529,0.921291709740142
"104",104,104,0.767397258328275,0.66117316863127,0.958432747210465,2121.09707898628,3439.10433608294,17137.1751761805,11233.8206316333,0.568817377090454,0.545670828223228,0.859530809521675,0.791026735773084,0.673396225973804,0.970315861580522,0.792004231084073,0.674166669989814,0.970796097382637
"105",105,105,0.739177763008748,0.664141108759745,0.94725428844702,2147.28885506627,3014.56453244272,15422.9238858376,10153.8520834512,0.579060518741608,0.579444396495819,0.867304277420044,0.773625911622306,0.672077189352042,0.963327491714335,0.775504844606954,0.672934759914439,0.964284752832947
"106",106,106,0.767347823953052,0.705080763524596,0.961383332686496,2299.43775238318,3015.53089949014,17554.989151427,11417.470132865,0.388005971908569,0.432286649942398,0.674471199512482,0.777979678090479,0.706361658356712,0.965699712010072,0.779150254237159,0.706490867877815,0.966215661771004
"107",107,107,0.44876779827717,0.493113602176,0.739336970092819,2659.69219380992,2390.40264138331,7148.37486785462,4716.97564138544,0.562450051307678,0.569226181507111,0.85455995798111,0.694093474627772,0.611921809914738,0.930940759596081,0.696980460585786,0.615260289202665,0.933428010416031
"108",108,108,0.652846629679965,0.590220706468024,0.893528436964193,2821.14367015196,3512.39130104415,13659.4192415796,9280.72265428051,0.41638560295105,0.408016837388277,0.709721753001213,0.740192235222297,0.653377276146469,0.951907743825276,0.742343875412198,0.654738778565246,0.953065748500707
"109",109,109,0.843744062559779,0.749366188030542,0.983760944729336,1498.54114963357,2607.06194863671,18371.3360697143,11760.7290246239,0.748840433359146,0.647982794046402,0.959583103656769,0.845681056777692,0.750620149185467,0.984454898054068,0.845955298269378,0.75080174783789,0.984532842276582
"110",110,110,0.808173437073484,0.701573755098485,0.974701696524497,1385.56580824541,2418.71417591622,13897.017793713,10132.3857296062,0.693982163071633,0.614871829748154,0.936793851852417,0.812422342495357,0.70528425591637,0.97645361806961,0.81281733681745,0.705497979680774,0.97660129851099
"111",111,111,0.833917723972601,0.740115083525383,0.97520345711769,1275.89240995126,2305.15797558579,16617.4250183812,10822.2012033751,0.631343173980713,0.580958449840546,0.902825403213501,0.852044865320207,0.75163346714492,0.984652444317255,0.852777314422951,0.751993237879183,0.98488890266251
"112",112,112,0.79360235302354,0.667234253115999,0.966775096924729,1417.58279489033,2619.04518937447,13507.2529037324,10387.2937136731,0.538653448224068,0.539440184831619,0.835026025772095,0.811834741668403,0.675520218745987,0.975511590195048,0.812638820203025,0.676120062709622,0.975878511463491
"113",113,113,0.741134046437433,0.666086460195465,0.948753141332418,1679.65826638173,2309.92925570967,11842.5193691693,8129.25867775069,0.721883177757263,0.648307740688324,0.949149832129478,0.765702657504803,0.677109239447216,0.960604498577095,0.767453333037021,0.677952993636618,0.961356853474714
"114",114,114,0.845583642608851,0.749290913169507,0.985476380492238,1612.4746814373,2815.0084213396,19483.0034979192,11834.8849611379,0.576744198799133,0.367425739765167,0.865570366382599,0.845963996815375,0.749489300695798,0.985587564330573,0.846026592264296,0.749526674896125,0.985613298790232
"115",115,115,0.834002139715747,0.718647799843757,0.982989918865306,1684.07976419979,3102.74540719403,19040.1831643249,11162.1460655737,0.753759805858135,0.641629427671432,0.961334021389485,0.834190793121361,0.718845044505924,0.983035868193083,0.83421735800817,0.718893012030839,0.983053980467054
"116",116,116,0.773530068051642,0.643161824288076,0.961488610966734,1936.94817522384,3426.13190927454,16000.5695736107,10159.0415888847,0.661688935756683,0.562767255306244,0.92039794921875,0.791655949958742,0.658604350997149,0.97024700105571,0.792590748147523,0.65962855063427,0.970625634176123
"117",117,117,0.793235921299594,0.679687635823805,0.968516076151718,1593.35215153164,2745.96696343922,15037.2058756697,9615.82863225998,0.72866103053093,0.619835555553436,0.951908946037292,0.805981222058746,0.690985894026712,0.974330671221587,0.806734092262356,0.691567442372668,0.974666867662729
"118",118,118,0.782429970163423,0.637490772890585,0.967495526016394,1862.04886697168,3446.12669787483,15595.1934257955,10636.8032689971,0.689630278944969,0.571737143397331,0.934718558192253,0.787820441072339,0.64572008000897,0.969630832721629,0.788399343751558,0.646502112834752,0.969916388150211
"119",119,119,0.621210245648427,0.575535244138036,0.888344197467445,2150.87333549976,2521.12144138859,9492.53516793044,6317.67167118151,0.564679339528084,0.539037138223648,0.85631251335144,0.69579272141776,0.616360388778299,0.931771347123136,0.700102886103577,0.619067776828462,0.9340773832466
"120",120,120,0.667821915922071,0.625444316896145,0.908315948127778,2633.9698292289,3028.4573995729,13759.6340093961,8811.56810022666,0.504465520381927,0.511830389499664,0.80425888299942,0.737441173640481,0.663751162431406,0.949785734550953,0.740153534410038,0.665380098537591,0.951276780183721
"121",121,121,0.590394019155957,0.552396294544728,0.859862463651284,2703.23390829842,3078.58584996802,10901.0319146554,7229.76044072333,0.604581713676453,0.556345641613007,0.885497331619263,0.698439367836521,0.61533692394417,0.933470592805077,0.702090987886123,0.617898834846736,0.935568965459131
"122",122,122,0.685838661408966,0.605412778464409,0.916070059265554,2281.74212230975,3151.22128245983,13427.3277926388,9039.27370532234,0.656659775972366,0.576116132736206,0.917633926868439,0.745669271219986,0.643934630280321,0.954440675362342,0.747589898537055,0.64544024184977,0.95536894735545
"123",123,123,0.753679421088448,0.638816455468653,0.955906963889401,2028.72689023548,3350.894798706,15455.1191878076,10355.8007625026,0.626093277335167,0.562572292983532,0.899567094445229,0.770566613013587,0.649236197717151,0.964097562623516,0.771703557368984,0.6502244698058,0.964586574932743
"124",124,124,0.717601790398529,0.647000486878914,0.938438612044878,2014.63804474598,2736.85069371355,13283.6245190967,8484.8403959376,0.650246441364288,0.594534939527512,0.91402460038662,0.751460815666617,0.666397506427627,0.955020313732706,0.75402441240063,0.667856975759513,0.9561567325675
"125",125,125,0.488293665021689,0.513406477570394,0.769055408606625,2887.95346202686,2756.66477230024,8947.8975294513,5939.09865972339,0.668040812015533,0.605280578136444,0.923806577920914,0.714779193418613,0.631797356184816,0.940540215109735,0.718285226388072,0.634404032985907,0.942520872950798
"126",126,126,0.81288812689495,0.72441843860776,0.978472223142947,2091.33821609999,3260.17222442922,20403.1696242134,12626.5472683754,0.753993105888367,0.659420430660248,0.961415880918503,0.812981244194471,0.724423855731998,0.978505426362947,0.812999426932252,0.724429138253718,0.978508170097153
"127",127,127,0.739177192593496,0.659250049555266,0.952461919038118,1672.43585839597,2339.60110739805,11589.3643561494,8168.80240448364,0.647850036621094,0.605655923485756,0.91265144944191,0.748597001107691,0.661417880803762,0.956601398898284,0.749707377701669,0.661722858260918,0.957060794454981
"128",128,128,0.761586916825128,0.680620254390478,0.955843200028745,2053.04350222204,2921.28534896592,15439.5588533262,10718.2904143484,0.576831442117691,0.553341767191887,0.865635907649994,0.786320988509378,0.692641805780404,0.967399268779112,0.787715020648952,0.693326524982276,0.968068482065535
"129",129,129,0.706992260888792,0.695225054502549,0.927547579759896,2332.06918386142,2201.43824824968,12703.4675235929,9378.90493001071,0.448110181838274,0.558860421180725,0.746351033449173,0.769572736190513,0.700732860922921,0.961248509648136,0.771624418647679,0.701121273992368,0.962392827935928
"130",130,130,0.783440539867492,0.681920523712648,0.968873823275725,1621.16486545815,2568.33756671352,13637.9090043345,9626.67101500676,0.669297924637795,0.60611617565155,0.924472527205944,0.786689699598498,0.683173658082211,0.970294940587568,0.786956394766321,0.683286958768427,0.970410835483759
"131",131,131,0.791834774973838,0.700239784922942,0.971266575453345,1517.2883699499,2364.54779013064,13630.5975028112,9225.18215374346,0.69845774769783,0.629279309511185,0.93888621032238,0.793527782841164,0.701194021768824,0.971920178378371,0.79381261066503,0.701295297893351,0.971976427618861
"132",132,132,0.747221533697158,0.64632317252497,0.956166321575627,1610.61044678714,2476.87056433604,11802.744166677,7846.15310866264,0.696251003444195,0.605016480386257,0.937859903275967,0.752266848691078,0.651249031949441,0.957875177611118,0.753295641055703,0.652038603156651,0.958250090960503
"133",133,133,0.691969277818486,0.628652991130559,0.910776478225929,2219.50024321816,2877.59073074623,13722.0229623946,8510.42817819578,0.666238784790039,0.592780590057373,0.92284882068634,0.787983816269751,0.699863128568441,0.967535073459993,0.789929812796325,0.701174300800296,0.968436858981775
"134",134,134,0.568703501016181,0.517894220844929,0.848675714168317,2816.62751596692,3258.23792718984,10288.9360000074,6720.63725492123,0.594007444381714,0.528351056575775,0.878160500526428,0.686980003647677,0.603695260997951,0.926940637824872,0.691789838164015,0.606973726182853,0.929817399593085
"135",135,135,0.759379024468281,0.656373801220661,0.957139649381698,1855.38403616159,2898.36757018129,14386.8349821684,8974.09275999857,0.698294851183891,0.600891497731209,0.938810801506043,0.775928886708078,0.669015341477867,0.965046330402419,0.777026080083588,0.66992855928763,0.96555746055693
"136",136,136,0.805894663863582,0.709105291094497,0.975836648307153,1654.54363956082,2669.27072692594,15820.9575977276,10016.3668974698,0.748165355622768,0.654236450791359,0.959221279621124,0.806885250803845,0.709635375542082,0.976249615126524,0.806990710350442,0.709698211680385,0.976301664380046
"137",137,137,0.662190371156454,0.601266024533611,0.90960176720229,2342.43119956261,2948.29328870177,12248.5870034323,8158.74195842138,0.581025719642639,0.545617818832397,0.868764460086823,0.718900324577637,0.6347072202192,0.943758449858489,0.721294631869442,0.636320502815659,0.945101450624351
"138",138,138,0.731759729968407,0.626548374905127,0.948268399269749,2095.28001783854,3200.13988240238,14149.9698085866,9185.97677095211,0.554753866791725,0.486723344027996,0.848408441245556,0.748394320751059,0.644572395149759,0.956316094816548,0.749662469203825,0.645598077117152,0.956937884238619
"139",139,139,0.57023138340233,0.554253665517068,0.851490978729098,3612.87367564541,3775.26951280867,13197.7996975097,9158.11822938852,0.467744624614716,0.470353192090988,0.767558866739273,0.69234454356318,0.625391090515606,0.929010444049308,0.696764747471775,0.628157853559198,0.932172669733813
"140",140,140,0.763721891577461,0.676827143464419,0.954700733958368,1756.25446678676,2744.4117466598,15282.3517559323,9672.64350745012,0.604009449481964,0.560726130008697,0.885107433795929,0.798151134348194,0.697440078348709,0.969571342673768,0.800720639845399,0.698967505381092,0.97073029069481
"141",141,141,0.757352356097532,0.677786955479562,0.952228984196168,1827.76749647562,2670.72348497097,14550.1412925098,9083.37492302129,0.668077051639557,0.603486388921738,0.923825770616531,0.785183502081581,0.69484616246684,0.967635853869488,0.78628299608598,0.695616725922168,0.968201108316928
"142",142,142,0.735100186941981,0.643783692439859,0.948135513288983,2302.63813680519,3336.58533538718,15453.3635725357,9961.84726481454,0.524649207293987,0.495558908581734,0.822813428938389,0.753950516417178,0.658415872662924,0.958348074996739,0.755168237768344,0.659254533099164,0.958846773764119
"143",143,143,0.726929587686362,0.675445492437681,0.947218854296793,2212.57391534232,2776.18605508901,14614.8980255404,9074.26773382887,0.606853744387627,0.567185878753662,0.887037074565887,0.740559822706038,0.68397234670646,0.953797056169196,0.741763461460698,0.68448083882652,0.954372751604839
"144",144,144,0.684418837477988,0.630184372631512,0.921173382572316,2593.43456271914,3241.91371055984,14802.8885545357,9569.6727649156,0.545766139030457,0.527690327167511,0.841024219989777,0.733138298493639,0.65998669282995,0.9493017875679,0.735525258602504,0.661323852293229,0.9504678456504
"145",145,145,0.615801429812102,0.544781968592132,0.87077277294108,2660.60048534579,3369.2808401708,11802.1229655759,8787.05223451088,0.676515460014343,0.574211812019348,0.928212833404541,0.713265380711936,0.619229592691245,0.940602720236946,0.716218017307314,0.621849178991587,0.942132907075602
"146",146,146,0.803739207641532,0.726769499063821,0.966991813245921,2119.67120266923,3012.89049162851,19004.0900293913,12728.8830513198,0.504906779527664,0.546391254663467,0.804676641523838,0.826945794273224,0.734894110727258,0.979629929629224,0.827708959600846,0.735176253654723,0.979913551582853
"147",147,147,0.811265422545367,0.679041006071014,0.977410442597015,1499.6105437688,2807.87186023619,14757.3167099654,10783.5402189746,0.475870877504349,0.422504782676697,0.776011526584625,0.811955829558384,0.679823387141234,0.977668992228675,0.812058406569845,0.679893596877636,0.977697445482948
"148",148,148,0.768788946931255,0.671205784434221,0.961212757878326,1573.56307859655,2441.05515405107,12776.1377843868,9412.42642513418,0.670680999755859,0.601888090372086,0.925196558237076,0.780874414059376,0.679196008170871,0.966639825965634,0.782024275001629,0.679619370694814,0.967082578411411
"149",149,149,0.694541503687593,0.622549564326769,0.925078902417376,1817.13199679415,2416.60236547459,10823.5087286411,7876.60679460762,0.688144791126251,0.612941491603851,0.93400012254715,0.744046915165386,0.64349659545396,0.952752814276652,0.746667172605632,0.645060281908098,0.953998551659759
"150",150,150,0.794110867457878,0.667624546221285,0.970615802994689,1796.05018284533,3191.15781042986,16142.2606854612,11017.819508955,0.760700511932373,0.633627545833588,0.963726186752319,0.800607696151704,0.675358954139912,0.973350732310817,0.80123476666811,0.675868695135174,0.973593649612386
"151",151,151,0.822344443688489,0.702248622077297,0.979669176639667,1767.69897336196,3228.88657040413,18683.8814030422,11450.5716861126,0.777000643312931,0.649157427251339,0.968991838395596,0.823331063960309,0.703307909486294,0.980022462146852,0.823465735304313,0.703483587121014,0.980075852803866
"152",152,152,0.768835944288703,0.661083967352964,0.96004252376997,1883.5681295913,3060.31942995054,15554.2125463653,9159.40907646065,0.680175080895424,0.592793837189674,0.930066108703613,0.784752633103836,0.673553925308186,0.966501571945967,0.786371078872527,0.674564779197398,0.967270621224478
"153",153,153,0.776093375223796,0.672976949097894,0.958366106323182,2473.97074435629,3768.44655332502,18744.5274734308,11627.7002850103,0.487889912724495,0.447983214259148,0.788167232275009,0.806004703369488,0.696499760872063,0.973543925799608,0.806804949303826,0.697204734323684,0.973987754299138
"154",154,154,0.768719461843911,0.64297474514113,0.96236608664678,1864.76633195541,3191.32461064673,14835.8418575521,9892.44298320243,0.708074200153351,0.60384259223938,0.943238002061844,0.77871310109915,0.648455592793037,0.966649653530714,0.779608780898918,0.649074832101372,0.967060684335325
"155",155,155,0.710380950928006,0.647782528830996,0.934264390586614,1955.04712470562,2544.1314600115,12407.2427816456,7850.7137697431,0.618388213217258,0.577838197350502,0.894656278192997,0.750980903977024,0.66866535976816,0.955486263104473,0.75312664055737,0.670090758634164,0.956573590849642
"156",156,156,0.63503137064212,0.583331958531841,0.887039556062371,2406.22509627416,2909.55793949619,11534.3965858553,7151.28633695661,0.602564603090286,0.552225589752197,0.884119480848312,0.729413465763877,0.647556724318175,0.947324903062603,0.732302127356686,0.649609075867917,0.948771509035329
"157",157,157,0.585929867760445,0.546783156763686,0.852069372790169,2336.98985379525,2745.31407405119,9990.33667310306,6329.01500438309,0.489872291684151,0.492146369814873,0.790136218070984,0.727353504128912,0.632989085865566,0.946358090164368,0.730326778216967,0.634853219815595,0.947870448728542
"158",158,158,0.673699998426802,0.590563986172684,0.914348538378064,2242.34785714701,3076.08333332918,12452.0293538079,8250.07568111082,0.589238031208515,0.532649032771587,0.874758625030518,0.739081707551927,0.640179750125714,0.949912146353966,0.742567331641377,0.642253034080516,0.951613755061388
"159",159,159,0.729899176035337,0.647537286950477,0.948127456317029,2172.92360363558,3024.92408734041,14278.2493004525,9251.33063931691,0.638591647148132,0.571661055088043,0.907219707965851,0.745191496429952,0.660589971701225,0.955086077103904,0.746428213900028,0.66131624612975,0.955757805404201
"160",160,160,0.717136094541519,0.645191308992008,0.941523007618477,2225.38099167133,2982.51740768769,14039.0943204583,8974.06470805238,0.632692903280258,0.580352835357189,0.90365319699049,0.738739301285755,0.657663901455673,0.952061933383323,0.740663426450938,0.658561966703243,0.952899171323105
"161",161,161,0.654205394733292,0.629986330070158,0.902124426381078,2530.28588623487,2793.53500322382,12665.7531773528,7840.33404997666,0.6050885617733,0.591942024230957,0.88584189414978,0.726794752974109,0.660383285268869,0.945821228629092,0.729621204477086,0.662018662096892,0.947394098965603
"162",162,162,0.643594654226053,0.608974157450273,0.897820066334401,2789.44472172248,3179.47092450363,13323.4947768557,8357.88587431758,0.553903114795685,0.544870150089264,0.847718751430511,0.718721278191486,0.647068708385877,0.942085932543447,0.722103567582576,0.648919081300359,0.943951613936885
"163",163,163,0.751509605802077,0.672066943257378,0.950352779058732,2020.74479155587,2805.0317588788,14310.8128948558,9292.56507951165,0.680181741714478,0.614498615264893,0.930069470405579,0.782487256072332,0.689431010348335,0.967451958200865,0.783571880307571,0.690146609445391,0.967966100353862
"164",164,164,0.408290408189772,0.454731562434816,0.68630851995905,3262.54268257384,2890.66033595304,7684.51233157977,6200.66988321327,0.582307666540146,0.555529868602753,0.869711603224278,0.691647290454809,0.608009418917865,0.929140153813035,0.696380597650474,0.611467177003382,0.932169433344494
"165",165,165,0.744544453687327,0.635286404437013,0.952396676610621,1754.8532677432,2747.77892821418,12525.1555608006,9315.23772595643,0.697533667087555,0.600237166881561,0.93845773935318,0.762681364039323,0.645535763241081,0.96138390762728,0.76382575058462,0.646332067055709,0.961879993705172
"166",166,166,0.489001561034663,0.506768498528319,0.778628791752424,2509.91540100431,2394.26083862126,7370.2570860117,5921.96683254628,0.372262170910835,0.431584870815277,0.653906553983688,0.69706194022515,0.612018158539168,0.930734050342864,0.701776976474845,0.615700021638337,0.933677755587269
"167",167,167,0.760478010938252,0.673106249123356,0.957175959086839,1783.35540710072,2623.25836639962,13854.5480785531,9599.84732556747,0.671310871839523,0.598931267857552,0.925525829195976,0.78058635539488,0.684358764489044,0.967228930902336,0.781456062006317,0.684970015571806,0.967669293452801
"168",168,168,0.735393707211511,0.671953996235811,0.945146696724906,2808.52847315483,3555.60527093223,17996.4744141944,12658.3282859062,0.565638148784637,0.605463480949402,0.857062362134457,0.770818809852805,0.674885107999327,0.962536640424523,0.77266152580622,0.675247224277467,0.963412589634011
"169",169,169,0.645030894074976,0.561213666761636,0.901074259069501,2705.196534265,3580.40561129474,12801.4841386794,8195.62373151251,0.582397490739822,0.509804397821426,0.869777798652649,0.71090605864217,0.6240537096131,0.939149624874886,0.713941969147361,0.626205976941199,0.940892112770847
"170",170,170,0.776246338351809,0.644568356484124,0.965356166307134,2014.81321049429,3555.09074337175,16808.5255029331,10568.6868742465,0.737752687931061,0.607012093067169,0.95546550154686,0.785065852931278,0.653958100109198,0.969220872608659,0.785629217596604,0.654582247677764,0.96951883494959
"171",171,171,0.784366081411266,0.650672082619443,0.968086357600495,1786.88601984395,3233.49036210092,15503.6532572834,10269.6665928713,0.696306072175503,0.573014362156391,0.937885650992394,0.789577917007068,0.659532213455178,0.970363954202077,0.790132842869761,0.66029719130567,0.970556896153364
"172",172,172,0.708812035024316,0.621959359200957,0.932513541598151,1999.87351170473,2846.60257657345,12646.5028559434,8475.37740254483,0.683325029909611,0.597381800413132,0.931637640297413,0.752750122755869,0.646382565873834,0.956557931421403,0.754877373527992,0.647921253566177,0.957450290812957
"173",173,173,0.407200112223748,0.457340526329145,0.693038371042597,2855.89056684693,2525.56950700101,6810.68926477795,4596.87954175308,0.605427992343903,0.548114567995071,0.886096931993961,0.678849033600421,0.603202649334955,0.924001170382384,0.68491876092222,0.607075051178316,0.925564301013946
"174",174,174,0.671725437883806,0.598798091325439,0.911830136983087,2292.01039055475,3067.3981440712,12920.9362517615,8426.05423278049,0.61421662569046,0.55383288860321,0.891938626766205,0.740864520121739,0.647929077508103,0.950752904599998,0.744112191422754,0.650240615625077,0.952304445693338
"175",175,175,0.454529519035898,0.469424130529907,0.744620289683039,2740.403103932,2669.66816284214,7513.48119331809,4716.91310779002,0.511430835723877,0.502973127365112,0.810790193080902,0.671668613806249,0.603062617246228,0.919562935868979,0.676347748486829,0.606190727937375,0.922851263495053
"176",176,176,0.557213855139813,0.530963226946225,0.832916827437248,2771.34897608925,3100.42729751773,10489.4414477284,6915.05611142201,0.500807631015778,0.496441096067429,0.800774383544922,0.703255992024326,0.620106670173687,0.93516988816242,0.707320816336567,0.622670972821692,0.937354569696202
"177",177,177,0.694108041779529,0.59869962480778,0.93299587603985,2301.51648089759,3256.94625385031,13139.6628539934,8817.83891427026,0.61338124871254,0.530446648597717,0.891390025615692,0.713343087939098,0.623676777121099,0.942134870803331,0.715332682473271,0.625490360775068,0.943051730270665
"178",178,178,0.628671102639689,0.568707480523965,0.877318476171151,2346.53408560613,3105.84016595015,12159.3723975272,8427.45738981643,0.541380771994591,0.523788431286812,0.837342265248299,0.748605601581005,0.632458236404708,0.954164609455087,0.751373441335227,0.634215244436708,0.955519458062668
"179",179,179,0.68772742201566,0.637577735984679,0.923160718414084,2351.04139969211,2923.36938770675,13592.4465182334,8783.05341181697,0.591186158359051,0.57890360802412,0.876155167818069,0.737851698064725,0.657323129252046,0.950141780104232,0.740662696612697,0.658538171973253,0.951469780717577
"180",180,180,0.660860660136464,0.607342277121087,0.915818147284,2530.81208053691,3069.51994356315,12687.2543090299,8198.46350695347,0.597728319466114,0.561599992215633,0.880774319171906,0.691819077641436,0.620875000412646,0.930938074865829,0.695469227100479,0.622474014908183,0.932834235531704
"181",181,181,0.702437893475409,0.63467065140945,0.931901362012196,1954.21901672754,2605.56314991947,11899.1385511787,8238.40091200286,0.594230346381664,0.567269720137119,0.878318049013615,0.740361823237542,0.651784585224518,0.951319169130362,0.742844001718832,0.652868538106913,0.952564917943814
"182",182,182,0.733477117995818,0.636092361276798,0.944951488325262,1850.18455969057,2776.61803240811,12839.0955559269,9571.29228160204,0.545128226280212,0.520676672458649,0.840492275357246,0.765295321872873,0.655052443806927,0.961170844535142,0.766977596245898,0.656006391980781,0.961964376292807
"183",183,183,0.43774529199619,0.465210169596553,0.703241708033122,3642.23259461449,3350.18310981791,9217.55204514155,7124.91923340905,0.674613393843174,0.580844692885876,0.92723785340786,0.709090633910805,0.608010443944824,0.939103616265934,0.712131649226606,0.610167234519199,0.940685428842535
"184",184,184,0.485167640411071,0.480861289198275,0.744316339854863,3002.10015167194,3050.37989591212,8939.38239512605,7278.18971928187,0.675885826349258,0.570439338684082,0.927890956401825,0.724149770288367,0.629973301599991,0.942363087655482,0.728408026420503,0.632748929155978,0.94454657287193
"185",185,185,0.79897403189697,0.682933432479886,0.972948048116407,1477.25182978373,2555.53477479384,13736.0960527071,9397.27231731309,0.674194075167179,0.581794276833534,0.927021038532257,0.801220078997968,0.685447550881004,0.973833348697228,0.801525421703782,0.685709329174382,0.973926016233205
"186",186,186,0.786569539783034,0.684834503837349,0.9641820415167,1492.40225931836,2545.7859382962,14407.6286092731,9289.97063990322,0.734850779175758,0.641915127635002,0.954348132014275,0.806526324841446,0.693867513121167,0.972207164541591,0.808436037223045,0.694867515539157,0.973037453855624
"187",187,187,0.832158107598232,0.732547576860106,0.981936162638869,1572.19222257656,2726.65628339053,17882.8983812241,10589.1141335548,0.753262001276016,0.637938487529755,0.961158901453018,0.833302604112606,0.733697250804044,0.982337981272348,0.833446868545863,0.733785503017668,0.982394434725814
"188",188,188,0.72975530339297,0.619817702305707,0.945172625708011,2069.43182766647,3189.50148612353,13983.1892129748,9045.22850089675,0.655976386368275,0.561145554482937,0.917256462574005,0.755433783988968,0.645544500600871,0.957972545065633,0.757178574792137,0.646938987934921,0.958821374076646
"189",189,189,0.659060441661529,0.572991569946003,0.906066646320679,2255.11629021934,3106.25844183223,11878.1710491695,7977.03108811528,0.633944183588028,0.550233817100525,0.904416698217392,0.723863367176019,0.624168371260673,0.944930786591755,0.726716828255368,0.626515587123413,0.946349642950524
"190",190,190,0.530045784371645,0.505311438078467,0.800449936710705,3136.97460615898,3355.85272056219,10396.2289507347,7164.09202762447,0.707688999176025,0.598413789272308,0.943067455291748,0.710731971502868,0.607984881154363,0.939361767798686,0.713736339613989,0.610293815448517,0.941122875643887
"191",191,191,0.651219557999999,0.582130613758549,0.903571744310996,2729.77173416193,3488.79401028988,13039.3790267752,8789.54998532042,0.586131823062897,0.524100333452225,0.872511792182922,0.714879749554782,0.63424206570022,0.94054782847623,0.718396638561879,0.636327704481755,0.942414880140648
"192",192,192,0.703716940272012,0.609654341951861,0.93296057126433,2363.6099504567,3358.8029700378,14073.6761195984,9435.73959766613,0.665319114923477,0.576624155044556,0.922357231378555,0.735065430297697,0.631691922204404,0.950654794818561,0.736817342811278,0.633303829517897,0.951500490584993
"193",193,193,0.687464715756635,0.651972053689733,0.922924977343528,2902.7198048108,3282.54931728527,15502.7772265631,9325.97030262842,0.49480863660574,0.501719415187836,0.794976603984833,0.737427930008397,0.678178924082123,0.95119015855614,0.739565450743439,0.67923435792232,0.952259682264126
"194",194,194,0.695580415463491,0.597835208428664,0.9300605846564,2407.06532196319,3450.79692071654,13906.9362287675,9311.34273807617,0.578640961647034,0.528017008304596,0.866991275548935,0.730839713621091,0.625027488652297,0.948321779075307,0.732954366933026,0.62713821806456,0.949462794673331
"195",195,195,0.757444593004259,0.653143330989724,0.956024458524406,2005.35061132369,3183.15885832532,15490.5764590437,10265.5964850073,0.510383968055248,0.511260494589806,0.809817177057266,0.776512468750139,0.666372515795707,0.966332439853484,0.777299546095867,0.667156829220277,0.966692877096923
"196",196,196,0.748031744626626,0.650875009137841,0.951810808073222,2069.00421620767,3197.92632285908,15418.0275052808,10284.4472228108,0.626871454715729,0.58176851272583,0.900051617622375,0.772050743769448,0.660435044770231,0.964532412009148,0.772993510793632,0.661198520061824,0.964965052849771
"197",197,197,0.679790352668286,0.638762867616271,0.919474623876147,2227.33926206719,2683.50899955227,12712.0351884953,8680.03943832918,0.58642365783453,0.578900031745434,0.872723914682865,0.730424013331515,0.656557092412797,0.94844585515231,0.732490797106963,0.657831375983762,0.949641633447387
"198",198,198,0.691294565688719,0.635587294768206,0.924278489471295,2158.07905772527,2745.96947821087,12866.7963389643,8394.04438010592,0.601657778024673,0.578407549858093,0.883496731519699,0.737308586194253,0.65612486101647,0.951870051110804,0.738919239789744,0.657135924905039,0.952731561478964
"199",199,199,0.714260087190199,0.64256005240911,0.934222702498937,2157.1150860149,2829.72703374301,12993.0788548946,9194.37275733437,0.590577334165573,0.560311496257782,0.875719740986824,0.75577143462634,0.665570304618934,0.957612865812908,0.757523751632632,0.666784301095575,0.958536727485114
"200",200,200,0.702909152105751,0.638749317359627,0.931766373299828,1790.42639842404,2358.16200452018,11014.9963092875,8197.63777070167,0.614699530601502,0.576116073131561,0.89225544333458,0.73854309333201,0.657128806333318,0.951621320977576,0.740561379192814,0.658081487461115,0.952543765532872
"201",201,201,0.795356101412712,0.690183020634894,0.971729737158972,1630.48540430942,2709.57977584097,14976.7754831138,10724.2252187089,0.728032028675079,0.630226588249207,0.951656806468964,0.79969741453812,0.692059871100362,0.973463148949523,0.800185050668837,0.692351169913186,0.97366060310798
"202",202,202,0.75519039869797,0.643626924331455,0.959833449773009,1912.24807817475,2997.09352301832,13897.3953286605,10143.652940829,0.655592918395996,0.578063994646072,0.917040079832077,0.756767895671596,0.644898481030833,0.960338367589433,0.757315896659208,0.645310581456817,0.96045197517693
"203",203,203,0.702147141212639,0.6414284322031,0.936276202568178,1883.92887142248,2368.99297623934,10934.5576854389,7977.97012927349,0.646592655777931,0.605957353115082,0.911925604939461,0.719842470490542,0.647649392368936,0.945395601145496,0.721505125511179,0.648107176659431,0.946141602739318
